Neutral,0.8602858901023864,0.21759196,-0.23428571428571443
Neutral,0.8590254068374634,0.21909976,-0.07999999999999963
Neutral,0.8584260940551758,0.2203931,0.17714285714285716
Neutral,0.8588658571243286,0.2198149,0.5371428571428571
Neutral,0.8592586576938629,0.21992116,1.0
Neutral,0.8604135036468505,0.21781842,1.0
Neutral,0.8603057324886322,0.21709374,1.0
Neutral,0.8606356620788574,0.21677049,1.0
Neutral,0.861127495765686,0.2158707,1.0
Neutral,0.8611885786056519,0.21592665,1.0
Neutral,0.8608048319816589,0.21691123,1.0
Neutral,0.861571478843689,0.21752004,1.0
Neutral,0.8613955914974213,0.21780248,1.0
Neutral,0.8609441995620728,0.21793823,1.0
Neutral,0.8610635280609131,0.21721777,1.0
Neutral,0.860968005657196,0.21792078,1.0
Neutral,0.8607424020767211,0.21916631,1.0
Neutral,0.8599628031253814,0.22125113,1.0
Neutral,0.8610857725143433,0.22062922,1.0
Neutral,0.8619213283061982,0.22046879,1.0
Neutral,0.8620946407318115,0.22110693,1.0
Neutral,0.8626233100891113,0.22138575,1.0
Neutral,0.8633073031902313,0.22093098,1.0
Neutral,0.8630096197128296,0.22122183,1.0
Neutral,0.8643986880779266,0.22230911,1.0
Neutral,0.8650070607662201,0.2220645,1.0
Neutral,0.8663785815238952,0.22128184,1.0
Neutral,0.8674532473087311,0.21950257,1.0
Neutral,0.8661417484283447,0.22087486,1.0
Neutral,0.8661608457565307,0.22150898,1.0
Neutral,0.8656123101711273,0.2223078,1.0
Neutral,0.8649228930473327,0.22378536,1.0
Neutral,0.8649297177791595,0.22537532,1.0
Neutral,0.8664791941642761,0.22317426,1.0
Neutral,0.8651618599891663,0.22131476,1.0
Neutral,0.8641362249851227,0.22248426,1.0
Neutral,0.8620716512203217,0.22377495,1.0
Neutral,0.8612587630748749,0.22276112,1.0
Neutral,0.8577171564102173,0.21196616,1.0
Neutral,0.8535443186759949,0.20130202,1.0
Neutral,0.8500832736492157,0.190034,1.0
Happiness,0.8464195132255554,0.18644086,0.8842857142857143
Happiness,0.8428241968154907,0.20140794,0.7942857142857143
Happiness,0.838440352678299,0.21427044,0.73
Happiness,0.8338651895523072,0.22815588,0.6914285714285715
Happiness,0.8303268909454345,0.24324474,0.6785714285714286
Happiness,0.8281508564949036,0.2580055,0.6914285714285714
Happiness,0.8252009570598602,0.27009225,0.7300000000000001
Happiness,0.8260294437408447,0.2681283,0.7942857142857143
Happiness,0.8263784050941467,0.2668934,0.8842857142857143
Happiness,0.8265690088272095,0.26484302,1.0
Happiness,0.8261963427066803,0.26561135,1.0
Happiness,0.8254517614841461,0.2654381,1.0
Happiness,0.8246901035308838,0.26718798,1.0
Happiness,0.8242038488388062,0.26823542,1.0
Happiness,0.8242632508277893,0.26807174,1.0
Happiness,0.8234825909137726,0.26847765,1.0
Happiness,0.8221794068813324,0.2716368,1.0
Happiness,0.821618378162384,0.2745396,1.0
Happiness,0.8208165526390075,0.276667,1.0
Happiness,0.8208762466907501,0.27867517,1.0
